unique_customer_id,Recency,Frequency,Monetary
GUID_7f796ddc-6f75-46cf-8e4f-048c93d4f60f,20,1,9.75
GUID_a1281985-7246-4249-97f8-5850ac69d95d,6,1,9.75
GUID_a77aa293-7821-4d99-af8d-c974e6283944,25,1,9.75
GUID_e68c6b74-a36a-4316-a7d7-3da8efeb33e5,1,1,9.75
LOYALTY_015b44a6-56b1-48cb-81b4-e1570292abb9,9,1,9.75
LOYALTY_07ccd830-0061-4a0d-ab68-597bc6e9da48,32,1,9.75
LOYALTY_4b5c5b65-5c77-4899-b148-53e3221418e0,112,1,9.75
LOYALTY_5f3a1141-dc62-4941-9d8a-08c41b3cf846,12,1,9.75
LOYALTY_61cbdc3e-2a8f-4772-a3dd-acb588056579,33,1,9.75
LOYALTY_61d70423-49dc-4aea-8e93-148aa6aa212a,27,1,9.75
LOYALTY_71f16d28-baa6-4ac7-829c-15956b295794,47,1,9.75
LOYALTY_7da6c830-ed93-4986-8176-536e6f26e4fa,5,1,9.75
LOYALTY_8100b7a1-5435-4d4c-b4cd-15700693c40f,56,1,9.75
LOYALTY_8324c998-a798-40fd-99ff-20e6660e1c58,1,1,9.75
LOYALTY_86ddbf1d-d69b-42ef-97cf-5649fd92175f,83,1,9.75
LOYALTY_91446d70-84ab-4d6e-9a01-2f19c5641677,73,1,9.75
LOYALTY_95b02c65-d42d-4d58-b191-01b22ef3ce72,16,1,9.75
LOYALTY_a7191388-b608-40c9-818a-b11124eeb9e7,64,1,9.75
LOYALTY_aec9d1b6-edd0-4c50-91e9-0b1a6b2bcc2d,47,1,9.75
LOYALTY_b1c001cc-abe6-43af-9e13-871efae8fcef,32,1,9.75
LOYALTY_b540f3e7-a502-446a-81f9-3902b1a4d364,104,1,9.75
LOYALTY_b988f068-f03e-4817-ae7b-415bd0acfd5e,52,1,9.75
LOYALTY_bce257e7-9c72-4827-a5a9-dbda7d680db7,72,1,9.75
LOYALTY_be0fbb28-6ffa-44ad-bb77-a419c9dbfe00,35,1,9.75
LOYALTY_c5a36fb8-3b5d-4862-9966-8586b454fd86,112,1,9.75
LOYALTY_c92b30f7-a4a1-4f16-b842-c2431bf9d2fb,27,1,9.75
LOYALTY_ca6d36b1-ea64-4fcc-936b-53692115ed8f,40,1,9.75
LOYALTY_dbb8b93c-d437-486c-90e0-2ed094c61394,45,1,9.75
LOYALTY_dcaef0bf-3e15-4b2d-88c1-0f059c1c9548,82,1,9.75
LOYALTY_e1cda312-3b38-4f88-952b-5ec215977650,90,1,9.75
LOYALTY_eaa26c20-9499-445f-9cce-3357de0e52c0,15,1,9.75
LOYALTY_eceb5454-dceb-47ce-a80d-4bf6dc4f7255,107,1,9.75
LOYALTY_ef9aa6c7-837b-4d2e-a91d-5a2c3092d88e,17,1,9.75
LOYALTY_fff24ad6-00d4-4add-805d-32f0a0f62fa2,34,1,9.75
CARD_AMEX_9025,20,2,9.719999999999999
CARD_AMEX_9013,20,1,9.69
CARD_AMEX_2025,90,1,9.67
CARD_AMEX_2107,76,1,9.67
CARD_AMEX_4975,10,1,9.67
CARD_AMEX_8143,78,1,9.67
CARD_DISCOVER_1718,28,1,9.67
CARD_DISCOVER_8476,33,1,9.67
CARD_MASTERCARD_0529,50,1,9.67
CARD_MASTERCARD_1740,52,1,9.67
CARD_MASTERCARD_2895,18,1,9.67
CARD_MASTERCARD_3591,12,1,9.67
CARD_MASTERCARD_3726,102,1,9.67
CARD_MASTERCARD_3795,104,1,9.67
CARD_MASTERCARD_3816,20,1,9.67
CARD_MASTERCARD_6785,72,1,9.67
CARD_MASTERCARD_7642,53,1,9.67
CARD_MASTERCARD_8146,27,1,9.67
CARD_MASTERCARD_8172,7,1,9.67
CARD_MASTERCARD_8696,27,1,9.67
CARD_MASTERCARD_9950,96,1,9.67
CARD_VISA_0122,39,1,9.67
CARD_VISA_0241,86,1,9.67
CARD_VISA_1959,92,1,9.67
CARD_VISA_2699,83,1,9.67
CARD_VISA_2934,7,1,9.67
CARD_VISA_4612,34,1,9.67
CARD_VISA_4946,60,1,9.67
CARD_VISA_5512,51,1,9.67
CARD_VISA_6563,13,1,9.67
CARD_VISA_6664,101,1,9.67
CARD_VISA_6947,7,1,9.67
CARD_VISA_7161,2,1,9.67
CARD_VISA_7408,36,1,9.67
CARD_VISA_8472,29,1,9.67
CARD_VISA_9348,70,1,9.67
CARD_VISA_9376,41,1,9.67
CARD_VISA_9653,83,1,9.67
CARD_VISA_9973,35,1,9.67
GUID_0f3b2260-38a2-49a7-a3ae-644afff8a6f2,84,1,9.67
GUID_5bd2c821-e201-4001-97d7-f0ca855032a7,9,1,9.67
GUID_c405f533-5757-4104-9bba-d74dbe36d771,10,1,9.67
GUID_cd340458-a9df-4c4c-bf72-e736ce56975f,3,1,9.67
GUID_f053d6ca-16bf-4f19-b0ea-062d87b51e37,7,1,9.67
LOYALTY_733bdcca-b9f8-4435-834b-d5c6b478e87b,92,1,9.67
LOYALTY_a5712a09-c3a3-4430-a99d-4e79c763d533,21,1,9.67
LOYALTY_b783276d-7c2e-4c2f-b6ca-c0ce7147ef57,52,1,9.67
LOYALTY_bf1cdfdc-3837-4bdf-ad59-4baa16f2a183,42,1,9.67
LOYALTY_f53b5f0d-07de-4236-893b-c1e0230386ee,107,1,9.67
CARD_AMEX_2600,72,1,9.66
CARD_AMEX_7237,64,1,9.66
CARD_DISCOVER_9643,41,1,9.66
CARD_MASTERCARD_0421,34,1,9.66
CARD_MASTERCARD_0460,46,1,9.66
CARD_MASTERCARD_2687,34,1,9.66
CARD_MASTERCARD_3056,83,1,9.66
CARD_MASTERCARD_3840,47,1,9.66
CARD_MASTERCARD_4813,35,1,9.66
CARD_MASTERCARD_5291,4,1,9.66
CARD_MASTERCARD_6965,60,1,9.66
CARD_MASTERCARD_8111,79,1,9.66
CARD_MASTERCARD_8455,4,1,9.66
CARD_MASTERCARD_8538,39,1,9.66
CARD_MASTERCARD_9795,50,1,9.66
CARD_VISA_0127,113,1,9.66
CARD_VISA_0290,4,1,9.66
CARD_VISA_1835,93,1,9.66
CARD_VISA_2254,86,1,9.66
CARD_VISA_2658,29,1,9.66
CARD_VISA_3072,12,1,9.66
CARD_VISA_3714,45,1,9.66
CARD_VISA_4767,21,1,9.66
CARD_VISA_7416,78,1,9.66
CARD_VISA_8189,97,1,9.66
LOYALTY_08b63a62-f2a2-4e2f-949f-f6cc628cdf66,49,1,9.66
LOYALTY_11975211-d273-41be-9b76-cd1cef97d52e,34,1,9.66
LOYALTY_20cd488b-dc12-4d49-9e99-ea15b61c402c,65,1,9.66
LOYALTY_ae224899-39fa-4e8c-9d8f-acfdd17ec1f1,4,1,9.66
LOYALTY_df48d75c-fb5d-4de5-8ce5-c546db28aae1,92,1,9.66
CARD_VISA_0287,22,1,9.62
GUID_7abedcd0-ac41-404b-9d47-b18b48f8c8a9,18,1,9.54
CARD_AMEX_4137,107,1,9.53
CARD_AMEX_5962,29,1,9.53
CARD_AMEX_7725,20,1,9.53
CARD_AMEX_7962,29,1,9.53
CARD_DISCOVER_3447,53,1,9.53
CARD_DISCOVER_8295,56,1,9.53
CARD_DISCOVER_8665,107,1,9.53
CARD_MASTERCARD_0275,102,1,9.53
CARD_MASTERCARD_2005,112,1,9.53
CARD_MASTERCARD_3893,77,1,9.53
CARD_MASTERCARD_4156,33,1,9.53
CARD_MASTERCARD_4277,78,1,9.53
CARD_MASTERCARD_4958,38,1,9.53
CARD_MASTERCARD_8145,108,1,9.53
CARD_MASTERCARD_9944,109,1,9.53
CARD_VISA_1247,35,1,9.53
CARD_VISA_2495,84,1,9.53
CARD_VISA_2952,23,1,9.53
CARD_VISA_3675,42,1,9.53
CARD_VISA_3993,102,1,9.53
CARD_VISA_4192,111,1,9.53
CARD_VISA_6330,106,1,9.53
CARD_VISA_8087,44,1,9.53
CARD_VISA_8334,9,1,9.53
CARD_VISA_9577,111,1,9.53
GUEST_ORDER_69210566-e010-442f-9f18-ceeda63222a1,32,1,9.53
GUEST_ORDER_9658f62e-323d-4005-bb32-7d174c0741d1,102,1,9.53
GUID_5664ac61-35fd-4fff-a731-0e3046ed1450,17,1,9.53
LOYALTY_b0961369-63da-48ba-bf9c-4f048ecf4b76,95,1,9.53
CARD_AMEX_2730,87,1,9.51
CARD_DISCOVER_2914,28,1,9.51
CARD_DISCOVER_6093,106,1,9.51
CARD_DISCOVER_7901,99,1,9.51
CARD_MASTERCARD_0089,39,1,9.51
CARD_MASTERCARD_6837,1,1,9.51
CARD_MASTERCARD_8667,71,1,9.51
CARD_VISA_2591,89,1,9.51
CARD_VISA_3091,25,1,9.51
CARD_VISA_6766,19,1,9.51
CARD_VISA_8160,92,1,9.51
LOYALTY_5f86ef53-8a62-442b-9279-618f1e4afc7a,57,1,9.51
LOYALTY_7cdcd5ef-0205-4e82-889b-8637d5d43006,75,1,9.51
LOYALTY_81880b25-ef8c-4cd3-becc-777761c2e664,19,1,9.51
CARD_VISA_2808,112,1,9.5
GUEST_ORDER_213c7c61-0508-445c-a7f2-808f4f32f905,155,1,9.5
GUEST_ORDER_593812ca-03fc-43cd-abb4-5d107a46b9ba,155,1,9.5
GUEST_ORDER_4650d9ad-8be5-46f0-b141-a441d8a1a13f,114,1,9.49
LOYALTY_ac798f7f-6495-4dff-82aa-a9ad07120d5d,113,1,9.49
CARD_DISCOVER_2589,38,1,9.47
CARD_VISA_1136,8,1,9.47
CARD_VISA_6372,16,1,9.47
GUEST_ORDER_21cf513c-7a4f-4043-ac7f-cb467cce8ba7,32,1,9.47
GUEST_ORDER_95e7a390-2d79-4aca-acad-e3268b237a15,46,1,9.47
GUEST_ORDER_c9ca6205-e0f9-4ea8-b71f-dfcd7d3e96db,88,1,9.47
LOYALTY_9887d13b-3abc-40c5-a488-1f0c79f9d9a7,37,1,9.47
CARD_AMEX_0073,88,1,9.46
CARD_AMEX_042F,5,1,9.46
CARD_AMEX_0559,17,1,9.46
CARD_AMEX_1303,29,1,9.46
CARD_AMEX_1404,103,1,9.46
CARD_AMEX_1972,12,1,9.46
CARD_AMEX_2193,67,1,9.46
CARD_AMEX_2219,92,1,9.46
CARD_AMEX_2849,8,1,9.46
CARD_AMEX_2975,70,1,9.46
CARD_AMEX_3018,1,1,9.46
CARD_AMEX_3666,72,1,9.46
CARD_AMEX_3711,45,1,9.46
CARD_AMEX_4611,61,1,9.46
CARD_AMEX_5217,63,1,9.46
CARD_AMEX_5464,98,1,9.46
CARD_AMEX_6280,5,1,9.46
CARD_AMEX_7004,73,1,9.46
CARD_AMEX_7099,87,1,9.46
CARD_AMEX_7341,1,1,9.46
CARD_AMEX_7530,37,1,9.46
CARD_AMEX_7533,100,1,9.46
CARD_AMEX_7691,28,1,9.46
CARD_AMEX_8088,21,1,9.46
CARD_AMEX_840F,9,1,9.46
CARD_AMEX_8558,21,1,9.46
CARD_AMEX_8802,55,1,9.46
CARD_AMEX_8829,86,1,9.46
CARD_AMEX_9297,78,1,9.46
CARD_AMEX_9334,93,1,9.46
CARD_AMEX_9378,93,1,9.46
CARD_AMEX_9486,50,1,9.46
CARD_AMEX_9598,15,1,9.46
CARD_AMEX_9846,64,1,9.46
CARD_AMEX_9956,13,1,9.46
CARD_DISCOVER_0193,111,1,9.46
CARD_DISCOVER_0280,94,1,9.46
CARD_DISCOVER_0917,92,1,9.46
CARD_DISCOVER_1291,25,1,9.46
CARD_DISCOVER_2170,70,1,9.46
CARD_DISCOVER_2613,18,1,9.46
CARD_DISCOVER_3179,113,1,9.46
CARD_DISCOVER_3250,103,1,9.46
CARD_DISCOVER_3344,75,1,9.46
CARD_DISCOVER_3453,75,1,9.46
CARD_DISCOVER_4659,110,1,9.46
CARD_DISCOVER_4734,104,1,9.46
CARD_DISCOVER_4780,35,1,9.46
CARD_DISCOVER_5187,84,1,9.46
CARD_DISCOVER_5440,98,1,9.46
CARD_DISCOVER_7056,102,1,9.46
CARD_DISCOVER_7660,13,1,9.46
CARD_DISCOVER_8007,39,1,9.46
CARD_DISCOVER_8084,42,1,9.46
CARD_DISCOVER_9492,5,1,9.46
CARD_MASTERCARD_0162,63,1,9.46
CARD_MASTERCARD_0209,30,1,9.46
CARD_MASTERCARD_0707,78,1,9.46
CARD_MASTERCARD_0843,47,1,9.46
CARD_MASTERCARD_0868,109,1,9.46
CARD_MASTERCARD_0995,22,1,9.46
CARD_MASTERCARD_1277,40,1,9.46
CARD_MASTERCARD_1353,29,1,9.46
CARD_MASTERCARD_1490,33,1,9.46
CARD_MASTERCARD_1584,103,1,9.46
CARD_MASTERCARD_1701,97,1,9.46
CARD_MASTERCARD_1942,84,1,9.46
CARD_MASTERCARD_1982,25,1,9.46
CARD_MASTERCARD_2015,32,1,9.46
CARD_MASTERCARD_2046,19,1,9.46
CARD_MASTERCARD_2104,63,1,9.46
CARD_MASTERCARD_2131,50,1,9.46
CARD_MASTERCARD_2288,65,1,9.46
CARD_MASTERCARD_2358,10,1,9.46
CARD_MASTERCARD_2475,56,1,9.46
CARD_MASTERCARD_2633,109,1,9.46
CARD_MASTERCARD_2648,101,1,9.46
CARD_MASTERCARD_2655,107,1,9.46
CARD_MASTERCARD_2695,8,1,9.46
CARD_MASTERCARD_2837,105,1,9.46
CARD_MASTERCARD_2859,5,1,9.46
CARD_MASTERCARD_3104,104,1,9.46
CARD_MASTERCARD_3162,104,1,9.46
CARD_MASTERCARD_3237,76,1,9.46
CARD_MASTERCARD_3625,108,1,9.46
CARD_MASTERCARD_3737,81,1,9.46
CARD_MASTERCARD_3838,88,1,9.46
CARD_MASTERCARD_3852,95,1,9.46
CARD_MASTERCARD_3940,106,1,9.46
CARD_MASTERCARD_4174,80,1,9.46
CARD_MASTERCARD_4253,6,1,9.46
CARD_MASTERCARD_4513,27,1,9.46
CARD_MASTERCARD_4589,105,1,9.46
CARD_MASTERCARD_4732,19,1,9.46
CARD_MASTERCARD_4955,30,1,9.46
CARD_MASTERCARD_4973,79,1,9.46
CARD_MASTERCARD_5278,20,1,9.46
CARD_MASTERCARD_5296,7,1,9.46
CARD_MASTERCARD_5390,34,1,9.46
CARD_MASTERCARD_5474,27,1,9.46
CARD_MASTERCARD_5651,11,1,9.46
CARD_MASTERCARD_5922,46,1,9.46
CARD_MASTERCARD_6362,65,1,9.46
CARD_MASTERCARD_6479,29,1,9.46
CARD_MASTERCARD_6639,81,1,9.46
CARD_MASTERCARD_6711,108,1,9.46
CARD_MASTERCARD_6782,29,1,9.46
CARD_MASTERCARD_7213,76,1,9.46
CARD_MASTERCARD_7265,27,1,9.46
CARD_MASTERCARD_7266,112,1,9.46
CARD_MASTERCARD_7891,112,1,9.46
CARD_MASTERCARD_8013,110,1,9.46
CARD_MASTERCARD_8160,91,1,9.46
CARD_MASTERCARD_8336,40,1,9.46
CARD_MASTERCARD_8899,79,1,9.46
CARD_MASTERCARD_8979,108,1,9.46
CARD_MASTERCARD_9094,29,1,9.46
CARD_MASTERCARD_9143,23,1,9.46
CARD_MASTERCARD_9296,72,1,9.46
CARD_MASTERCARD_9539,39,1,9.46
CARD_MASTERCARD_9551,88,1,9.46
CARD_MASTERCARD_9556,4,1,9.46
CARD_MASTERCARD_9773,6,1,9.46
CARD_MASTERCARD_9844,82,1,9.46
CARD_MASTERCARD_9860,75,1,9.46
CARD_VISA_0124,70,1,9.46
CARD_VISA_0204,15,1,9.46
CARD_VISA_0327,63,1,9.46
CARD_VISA_0388,81,1,9.46
CARD_VISA_0548,88,1,9.46
CARD_VISA_0657,19,1,9.46
CARD_VISA_0692,34,1,9.46
CARD_VISA_0699,78,1,9.46
CARD_VISA_0704,110,1,9.46
CARD_VISA_0802,66,1,9.46
CARD_VISA_0830,6,1,9.46
CARD_VISA_0832,76,1,9.46
CARD_VISA_0935,1,1,9.46
CARD_VISA_1051,93,1,9.46
CARD_VISA_1283,21,1,9.46
CARD_VISA_1411,106,1,9.46
CARD_VISA_1671,87,1,9.46
CARD_VISA_1752,96,1,9.46
CARD_VISA_1772,27,1,9.46
CARD_VISA_1878,76,1,9.46
CARD_VISA_2075,34,1,9.46
CARD_VISA_2095,109,1,9.46
CARD_VISA_2227,82,1,9.46
CARD_VISA_2448,40,1,9.46
CARD_VISA_2876,14,1,9.46
CARD_VISA_3197,111,1,9.46
CARD_VISA_3243,112,1,9.46
CARD_VISA_3271,12,1,9.46
CARD_VISA_3287,53,1,9.46
CARD_VISA_3417,112,1,9.46
CARD_VISA_3869,96,1,9.46
CARD_VISA_4097,72,1,9.46
CARD_VISA_4109,112,1,9.46
CARD_VISA_4139,112,1,9.46
CARD_VISA_4166,91,1,9.46
CARD_VISA_4213,21,1,9.46
CARD_VISA_4254,3,1,9.46
CARD_VISA_4488,4,1,9.46
CARD_VISA_4506,34,1,9.46
CARD_VISA_4583,38,1,9.46
CARD_VISA_4614,91,1,9.46
CARD_VISA_4707,59,1,9.46
CARD_VISA_4749,72,1,9.46
CARD_VISA_5122,55,1,9.46
CARD_VISA_5206,37,1,9.46
CARD_VISA_5232,87,1,9.46
CARD_VISA_5281,3,1,9.46
CARD_VISA_5615,2,1,9.46
CARD_VISA_5662,15,1,9.46
CARD_VISA_5803,48,1,9.46
CARD_VISA_5845,35,1,9.46
CARD_VISA_5847,7,1,9.46
CARD_VISA_5867,23,1,9.46
CARD_VISA_5891,23,1,9.46
CARD_VISA_5915,100,1,9.46
CARD_VISA_6104,50,1,9.46
CARD_VISA_6141,3,1,9.46
CARD_VISA_6159,69,1,9.46
CARD_VISA_6243,75,1,9.46
CARD_VISA_6394,91,1,9.46
CARD_VISA_6769,27,1,9.46
CARD_VISA_6800,49,1,9.46
CARD_VISA_6881,19,1,9.46
CARD_VISA_6963,108,1,9.46
CARD_VISA_7242,112,1,9.46
CARD_VISA_7290,35,1,9.46
CARD_VISA_7356,28,1,9.46
CARD_VISA_7383,15,1,9.46
CARD_VISA_7409,22,1,9.46
CARD_VISA_7576,74,1,9.46
CARD_VISA_7829,101,1,9.46
CARD_VISA_7993,40,1,9.46
CARD_VISA_8142,92,1,9.46
CARD_VISA_8321,28,1,9.46
CARD_VISA_8386,98,1,9.46
CARD_VISA_8407,74,1,9.46
CARD_VISA_8586,113,1,9.46
CARD_VISA_8776,14,1,9.46
CARD_VISA_8978,110,1,9.46
CARD_VISA_9010,78,1,9.46
CARD_VISA_9328,103,1,9.46
CARD_VISA_9360,111,1,9.46
CARD_VISA_9484,112,1,9.46
CARD_VISA_9514,65,1,9.46
GUEST_ORDER_a0e44fdb-8d6c-4e1c-ab6c-e026bf165a36,62,1,9.46
GUID_3e223707-1567-455b-8d31-d9f4ca85b67e,94,1,9.46
LOYALTY_0bc5f5f3-03e3-4e36-b3ad-980dd6419003,28,1,9.46
LOYALTY_0ee8ad04-4dae-4a9b-8cab-865c04ccf6dc,103,1,9.46
LOYALTY_2304d902-e56b-40b9-8b59-712e465f8e85,41,1,9.46
LOYALTY_264bb91c-9816-4cb0-9e41-b2fdbb4cfeb1,99,1,9.46
LOYALTY_3e8398ee-362f-421c-b6d0-f3513bd7e80c,73,1,9.46
LOYALTY_45b68a22-6050-4d8b-8243-dffd6cecb008,59,1,9.46
LOYALTY_4b1534a1-2203-45ed-968a-fa1bbd16d2b8,25,1,9.46
LOYALTY_50acb478-81ac-4577-b357-795b0365c89e,40,1,9.46
LOYALTY_54c19d6f-6b80-4631-a3f1-f36293f11b5e,25,1,9.46
LOYALTY_5581c77a-6ff0-49eb-a761-0d9411d59e1c,109,1,9.46
LOYALTY_57c5516e-c52b-426a-ac31-a2e0b08f0f41,3,1,9.46
LOYALTY_5c2ac9ae-64fc-4992-92c7-c564421009b9,7,1,9.46
LOYALTY_64a1e239-b6df-46b0-8058-582bd1a4f504,34,1,9.46
LOYALTY_797df17a-ebcb-45bf-ac8a-80939ac321ff,94,1,9.46
LOYALTY_8c9c7abe-e452-49a6-b240-cfe50fc6a3c9,2,1,9.46
LOYALTY_918fbad8-d0f2-444e-bd06-28a51e06427d,21,1,9.46
LOYALTY_9a577deb-570e-41cd-814c-fcb5e58b8e13,24,1,9.46
LOYALTY_b3fd719d-7f3f-4407-987b-a1b17d82b666,106,1,9.46
LOYALTY_bfd98787-ac27-4b55-9158-fa1cb1608a68,33,1,9.46
LOYALTY_ce45fe4c-7815-42a3-8497-2e0ef1c0df16,59,1,9.46
LOYALTY_d95bdbf1-cffa-4be7-966f-f38ff8ef796e,88,1,9.46
LOYALTY_dc8bde52-fd76-4228-9d17-d6eb086d7ea9,36,1,9.46
LOYALTY_e13a8587-09c1-4573-b3f2-df0f9d846aac,91,1,9.46
LOYALTY_e5bacd3e-f400-4e74-bd58-cf4a3cccb1f6,100,1,9.46
LOYALTY_f17acec0-c6c4-4719-8836-fda2bdb26879,109,1,9.46
LOYALTY_f558a273-d9f8-4ca9-91ff-03dbd3ddbefa,37,1,9.46
LOYALTY_f9b89ec1-a5d1-42f9-a479-ba166de34591,105,1,9.46
CARD_DISCOVER_4263,19,1,9.42
CARD_MASTERCARD_8008,103,1,9.42
GUID_74dfa659-74fd-4bdc-b991-7230333d8cb3,11,1,9.4
GUID_a1956bde-e0f3-42d8-adec-bbb74fb98704,62,1,9.39
CARD_VISA_4027,62,1,9.37
CARD_VISA_7171,8,1,9.35
CARD_AMEX_1602,5,1,9.29
CARD_AMEX_2088,92,1,9.29
CARD_AMEX_4941,97,1,9.29
CARD_AMEX_8003,64,1,9.29
CARD_AMEX_8036,15,1,9.29
CARD_DISCOVER_5652,10,1,9.29
CARD_DISCOVER_9948,6,1,9.29
CARD_MASTERCARD_3099,100,1,9.29
CARD_MASTERCARD_6535,5,1,9.29
CARD_MASTERCARD_7360,98,1,9.29
CARD_MASTERCARD_7587,110,1,9.29
CARD_MASTERCARD_8185,77,1,9.29
CARD_MASTERCARD_8705,23,1,9.29
CARD_MASTERCARD_8819,111,1,9.29
CARD_MASTERCARD_8957,34,1,9.29
CARD_VISA_1580,8,1,9.29
CARD_VISA_2935,64,1,9.29
CARD_VISA_4095,107,1,9.29
CARD_VISA_4772,8,1,9.29
CARD_VISA_5411,31,1,9.29
CARD_VISA_5871,98,1,9.29
CARD_VISA_6667,86,1,9.29
CARD_VISA_6680,44,1,9.29
CARD_VISA_7497,40,1,9.29
CARD_VISA_8387,12,1,9.29
CARD_VISA_8854,12,1,9.29
CARD_VISA_8910,11,1,9.29
CARD_VISA_8915,106,1,9.29
CARD_VISA_8925,1,1,9.29
CARD_VISA_9396,36,1,9.29
LOYALTY_0395a94b-7d2a-49d4-94ef-7228ad7a3491,99,1,9.29
LOYALTY_125fd57d-7193-41bf-bc9d-cf0f470e2548,68,1,9.29
LOYALTY_24d82558-3b19-428a-a509-961a7453a711,50,1,9.29
LOYALTY_a6b9a641-8b1a-4e40-b0d6-5c412986adb3,72,1,9.29
LOYALTY_d782cc53-2169-48cd-9ebc-24c70445d911,65,1,9.29
LOYALTY_70eb5f29-f567-4c9c-aec0-4fd6b0b95d70,72,1,9.28
CARD_AMEX_1789,89,1,9.26
CARD_AMEX_2037,4,1,9.26
CARD_DISCOVER_3154,19,1,9.26
CARD_MASTERCARD_5667,78,1,9.26
CARD_MASTERCARD_8119,108,1,9.26
CARD_MASTERCARD_9496,22,1,9.26
CARD_VISA_0207,49,1,9.26
CARD_VISA_1420,44,1,9.26
CARD_VISA_2366,51,1,9.26
CARD_VISA_3695,62,1,9.26
CARD_VISA_3758,23,1,9.26
CARD_VISA_3946,32,1,9.26
CARD_VISA_5954,30,1,9.26
CARD_VISA_5961,7,1,9.26
CARD_VISA_6193,69,1,9.26
CARD_VISA_6569,36,1,9.26
CARD_VISA_6633,10,1,9.26
GUEST_ORDER_1169afc1-6ed0-443d-ab58-100553a02627,61,1,9.26
GUEST_ORDER_60260003-e9fc-4d92-9fa9-e1d6bbe8825c,4,1,9.26
GUEST_ORDER_d37966f1-57b2-4196-aa2e-3df460f2e35d,75,1,9.26
GUEST_ORDER_d776aca9-fc73-49d4-807c-6348c211b59d,20,1,9.26
LOYALTY_1d412bad-1d39-4e92-b03a-a268cfb5dadd,7,1,9.26
LOYALTY_7774db21-98e7-4b4f-a78c-6f61e9261e3d,25,1,9.26
LOYALTY_b2378e29-f69e-408e-bed6-e89a7d1d41dc,13,1,9.26
CARD_VISA_3406,50,2,9.25
CARD_DISCOVER_6058,113,1,9.23
CARD_MASTERCARD_8101,20,1,9.17
CARD_MASTERCARD_8630,35,1,9.17
CARD_MASTERCARD_9060,71,1,9.17
CARD_VISA_0791,7,1,9.17
CARD_VISA_6937,39,1,9.17
CARD_VISA_8484,27,1,9.17
CARD_VISA_9698,74,1,9.17
LOYALTY_5859557f-35af-4b54-a111-769c32db3003,31,1,9.17
CARD_DISCOVER_2153,81,1,9.16
CARD_MASTERCARD_3190,111,1,9.16
CARD_MASTERCARD_3572,104,1,9.16
CARD_VISA_2592,35,1,9.16
LOYALTY_f78a4f73-4f3a-4ab3-b1f4-f7d3e044d993,93,1,9.16
CARD_VISA_7774,41,1,9.1
CARD_AMEX_7800,19,1,9.08
CARD_AMEX_0700,14,1,9.02
CARD_AMEX_0955,96,1,9.02
CARD_AMEX_5008,53,1,9.02
CARD_AMEX_5570,39,1,9.02
CARD_AMEX_5959,5,1,9.02
CARD_DISCOVER_5822,97,1,9.02
CARD_DISCOVER_9568,23,1,9.02
CARD_MASTERCARD_1544,72,1,9.02
CARD_MASTERCARD_4435,89,1,9.02
CARD_VISA_0023,106,1,9.02
CARD_VISA_1278,109,1,9.02
CARD_VISA_1461,64,1,9.02
CARD_VISA_1521,78,1,9.02
CARD_VISA_1733,48,1,9.02
CARD_VISA_2122,76,1,9.02
CARD_VISA_2175,17,1,9.02
CARD_VISA_3985,62,1,9.02
CARD_VISA_7253,48,1,9.02
CARD_VISA_8064,111,1,9.02
CARD_VISA_9509,100,1,9.02
LOYALTY_1279f2cc-76ec-46a7-8880-df107e2c5b21,37,1,9.02
LOYALTY_594c129e-f940-46dc-9336-044109fe01b6,10,1,9.02
LOYALTY_702bcc29-1cb1-445b-9a47-1220d23ed825,5,1,9.02
LOYALTY_ce29c256-673f-4c75-9e4e-9c822108e514,93,1,9.02
LOYALTY_d4fde61d-829f-4524-8218-9d5e13beb18b,74,1,9.02
LOYALTY_ff9d0152-306b-4a3e-a810-c2ef49f6ee53,77,1,9.02
LOYALTY_959b4d46-1d5b-4f19-9912-81feedd3e470,111,1,9.01
CARD_DISCOVER_0476,102,1,9.0
CARD_DISCOVER_5604,46,1,9.0
CARD_VISA_2546,56,1,9.0
CARD_VISA_6189,48,1,9.0
CARD_DISCOVER_1731,22,1,8.99
LOYALTY_ad8f88f9-dd88-4546-ae82-3fb7155092d7,82,1,8.99
CARD_AMEX_2674,70,1,8.98
CARD_AMEX_3495,92,1,8.98
CARD_AMEX_3950,102,1,8.98
CARD_AMEX_4500,49,1,8.98
CARD_AMEX_4709,8,1,8.98
CARD_AMEX_4759,74,1,8.98
CARD_AMEX_6347,7,1,8.98
CARD_AMEX_7906,59,1,8.98
CARD_DISCOVER_0374,13,1,8.98
CARD_DISCOVER_0579,90,1,8.98
CARD_DISCOVER_2869,79,1,8.98
CARD_DISCOVER_4915,74,1,8.98
CARD_DISCOVER_5353,11,1,8.98
CARD_DISCOVER_8154,13,1,8.98
CARD_MASTERCARD_1124,42,1,8.98
CARD_MASTERCARD_2185,101,1,8.98
CARD_MASTERCARD_2681,24,1,8.98
CARD_MASTERCARD_4767,37,1,8.98
CARD_MASTERCARD_5233,75,1,8.98
CARD_MASTERCARD_8124,96,1,8.98
CARD_VISA_0243,99,1,8.98
CARD_VISA_0304,85,1,8.98
CARD_VISA_2059,92,1,8.98
CARD_VISA_2750,89,1,8.98
CARD_VISA_4945,107,1,8.98
CARD_VISA_5348,110,1,8.98
CARD_VISA_7781,1,1,8.98
